UniqueID,Date,Time,Plot,Treatment,CVC
1762,8/13/2016,9:00:00 PM,1,Reduced rain,0.1419
1763,8/13/2016,10:00:00 PM,1,Reduced rain,0.1412
1764,8/13/2016,11:00:00 PM,1,Reduced rain,0.1412
1765,8/14/2016,12:00:00 AM,1,Reduced rain,0.1405
1766,8/14/2016,1:00:00 AM,1,Reduced rain,0.1405
1767,8/14/2016,2:00:00 AM,1,Reduced rain,0.1405
1768,8/14/2016,3:00:00 AM,1,Reduced rain,0.1397
1769,8/14/2016,4:00:00 AM,1,Reduced rain,0.1397
1770,8/14/2016,5:00:00 AM,1,Reduced rain,0.1397
1771,8/14/2016,6:00:00 AM,1,Reduced rain,0.1397
1772,8/14/2016,7:00:00 AM,1,Reduced rain,0.139
1773,8/14/2016,8:00:00 AM,1,Reduced rain,0.1397
1774,8/14/2016,9:00:00 AM,1,Reduced rain,0.139
1775,8/14/2016,10:00:00 AM,1,Reduced rain,0.1383
1776,8/14/2016,11:00:00 AM,1,Reduced rain,0.1376
1777,8/14/2016,12:00:00 PM,1,Reduced rain,0.1361
1778,8/14/2016,1:00:00 PM,1,Reduced rain,0.1339
1779,8/14/2016,2:00:00 PM,1,Reduced rain,0.1332
1780,8/14/2016,3:00:00 PM,1,Reduced rain,0.1318
1781,8/14/2016,4:00:00 PM,1,Reduced rain,0.1303
1782,8/14/2016,5:00:00 PM,1,Reduced rain,0.1288
1783,8/14/2016,6:00:00 PM,1,Reduced rain,0.1281
1784,8/14/2016,7:00:00 PM,1,Reduced rain,0.1274
1785,8/14/2016,8:00:00 PM,1,Reduced rain,0.1267
1786,8/14/2016,9:00:00 PM,1,Reduced rain,0.1267
1787,8/14/2016,10:00:00 PM,1,Reduced rain,0.1259
1788,8/14/2016,11:00:00 PM,1,Reduced rain,0.1259
1789,8/15/2016,12:00:00 AM,1,Reduced rain,0.1252
1790,8/15/2016,1:00:00 AM,1,Reduced rain,0.1252
1791,8/15/2016,2:00:00 AM,1,Reduced rain,0.1252
1792,8/15/2016,3:00:00 AM,1,Reduced rain,0.1252
1793,8/15/2016,4:00:00 AM,1,Reduced rain,0.1245
1794,8/15/2016,5:00:00 AM,1,Reduced rain,0.1245
1795,8/15/2016,6:00:00 AM,1,Reduced rain,0.1238
1796,8/15/2016,7:00:00 AM,1,Reduced rain,0.1238
1797,8/15/2016,8:00:00 AM,1,Reduced rain,0.1238
1798,8/15/2016,9:00:00 AM,1,Reduced rain,0.1238
1799,8/15/2016,10:00:00 AM,1,Reduced rain,0.1238
1800,8/15/2016,11:00:00 AM,1,Reduced rain,0.123
1801,8/15/2016,12:00:00 PM,1,Reduced rain,0.1216
1802,8/15/2016,1:00:00 PM,1,Reduced rain,0.1209
1803,8/15/2016,2:00:00 PM,1,Reduced rain,0.1194
1804,8/15/2016,3:00:00 PM,1,Reduced rain,0.1172
1805,8/15/2016,4:00:00 PM,1,Reduced rain,0.1158
1806,8/15/2016,5:00:00 PM,1,Reduced rain,0.1143
1807,8/15/2016,6:00:00 PM,1,Reduced rain,0.1136
1808,8/15/2016,7:00:00 PM,1,Reduced rain,0.1129
1809,8/15/2016,8:00:00 PM,1,Reduced rain,0.1129
1810,8/15/2016,9:00:00 PM,1,Reduced rain,0.1121
1811,8/15/2016,10:00:00 PM,1,Reduced rain,0.1114
1812,8/15/2016,11:00:00 PM,1,Reduced rain,0.1114
1813,8/16/2016,12:00:00 AM,1,Reduced rain,0.1114
1814,8/16/2016,1:00:00 AM,1,Reduced rain,0.1114
1815,8/16/2016,2:00:00 AM,1,Reduced rain,0.1114
1816,8/16/2016,3:00:00 AM,1,Reduced rain,0.1114
1817,8/16/2016,4:00:00 AM,1,Reduced rain,0.1114
1818,8/16/2016,5:00:00 AM,1,Reduced rain,0.1114
1819,8/16/2016,6:00:00 AM,1,Reduced rain,0.1107
1820,8/16/2016,7:00:00 AM,1,Reduced rain,0.1107
1821,8/16/2016,8:00:00 AM,1,Reduced rain,0.1107
1822,8/16/2016,9:00:00 AM,1,Reduced rain,0.1107
1823,8/16/2016,10:00:00 AM,1,Reduced rain,0.1107
1824,8/16/2016,11:00:00 AM,1,Reduced rain,0.11
1825,8/16/2016,12:00:00 PM,1,Reduced rain,0.1092
1826,8/16/2016,1:00:00 PM,1,Reduced rain,0.1078
1827,8/16/2016,2:00:00 PM,1,Reduced rain,0.1071
1828,8/16/2016,3:00:00 PM,1,Reduced rain,0.1063
1829,8/16/2016,4:00:00 PM,1,Reduced rain,0.1049
1830,8/16/2016,5:00:00 PM,1,Reduced rain,0.1056
1831,8/16/2016,6:00:00 PM,1,Reduced rain,0.1056
1832,8/16/2016,7:00:00 PM,1,Reduced rain,0.1085
1833,8/16/2016,8:00:00 PM,1,Reduced rain,0.1492
1834,8/16/2016,9:00:00 PM,1,Reduced rain,0.1601
1835,8/16/2016,10:00:00 PM,1,Reduced rain,0.1608
1836,8/16/2016,11:00:00 PM,1,Reduced rain,0.1608
1837,8/17/2016,12:00:00 AM,1,Reduced rain,0.1594
1838,8/17/2016,1:00:00 AM,1,Reduced rain,0.1594
1839,8/17/2016,2:00:00 AM,1,Reduced rain,0.1586
1840,8/17/2016,3:00:00 AM,1,Reduced rain,0.1586
1841,8/17/2016,4:00:00 AM,1,Reduced rain,0.1579
1842,8/17/2016,5:00:00 AM,1,Reduced rain,0.1579
1843,8/17/2016,6:00:00 AM,1,Reduced rain,0.1572
1844,8/17/2016,7:00:00 AM,1,Reduced rain,0.1572
1845,8/17/2016,8:00:00 AM,1,Reduced rain,0.1572
1846,8/17/2016,9:00:00 AM,1,Reduced rain,0.1572
1847,8/17/2016,10:00:00 AM,1,Reduced rain,0.1564
1848,8/17/2016,11:00:00 AM,1,Reduced rain,0.1557
1849,8/17/2016,12:00:00 PM,1,Reduced rain,0.155
1850,8/17/2016,1:00:00 PM,1,Reduced rain,0.1543
1851,8/17/2016,2:00:00 PM,1,Reduced rain,0.1521
1852,8/17/2016,3:00:00 PM,1,Reduced rain,0.1514
1853,8/17/2016,4:00:00 PM,1,Reduced rain,0.1514
1854,8/17/2016,5:00:00 PM,1,Reduced rain,0.1514
1855,8/17/2016,6:00:00 PM,1,Reduced rain,0.1506
1856,8/17/2016,7:00:00 PM,1,Reduced rain,0.1506
1857,8/17/2016,8:00:00 PM,1,Reduced rain,0.1506
1858,8/17/2016,9:00:00 PM,1,Reduced rain,0.1506
1859,8/17/2016,10:00:00 PM,1,Reduced rain,0.1506
1860,8/17/2016,11:00:00 PM,1,Reduced rain,0.1499
1861,8/18/2016,12:00:00 AM,1,Reduced rain,0.1499
1862,8/18/2016,1:00:00 AM,1,Reduced rain,0.1492
1863,8/18/2016,2:00:00 AM,1,Reduced rain,0.1492
1864,8/18/2016,3:00:00 AM,1,Reduced rain,0.1485
1865,8/18/2016,4:00:00 AM,1,Reduced rain,0.1485
1866,8/18/2016,5:00:00 AM,1,Reduced rain,0.1485
1867,8/18/2016,6:00:00 AM,1,Reduced rain,0.1477
1868,8/18/2016,7:00:00 AM,1,Reduced rain,0.147
1869,8/18/2016,8:00:00 AM,1,Reduced rain,0.1463
1870,8/18/2016,9:00:00 AM,1,Reduced rain,0.1463
1871,8/18/2016,10:00:00 AM,1,Reduced rain,0.1456
1872,8/18/2016,11:00:00 AM,1,Reduced rain,0.1448
1873,8/18/2016,12:00:00 PM,1,Reduced rain,0.1434
1874,8/18/2016,1:00:00 PM,1,Reduced rain,0.1426
1875,8/18/2016,2:00:00 PM,1,Reduced rain,0.1426
1876,8/18/2016,3:00:00 PM,1,Reduced rain,0.1419
1877,8/18/2016,4:00:00 PM,1,Reduced rain,0.1412
1878,8/18/2016,5:00:00 PM,1,Reduced rain,0.1412
1879,8/18/2016,6:00:00 PM,1,Reduced rain,0.1412
1880,8/18/2016,7:00:00 PM,1,Reduced rain,0.1412
1881,8/18/2016,8:00:00 PM,1,Reduced rain,0.1412
1882,8/18/2016,9:00:00 PM,1,Reduced rain,0.1412
1883,8/18/2016,10:00:00 PM,1,Reduced rain,0.1412
1884,8/18/2016,11:00:00 PM,1,Reduced rain,0.1412
1885,8/19/2016,12:00:00 AM,1,Reduced rain,0.1412
1886,8/19/2016,1:00:00 AM,1,Reduced rain,0.1412
1887,8/19/2016,2:00:00 AM,1,Reduced rain,0.1412
1888,8/19/2016,3:00:00 AM,1,Reduced rain,0.1405
1889,8/19/2016,4:00:00 AM,1,Reduced rain,0.1405
1890,8/19/2016,5:00:00 AM,1,Reduced rain,0.1405
1891,8/19/2016,6:00:00 AM,1,Reduced rain,0.1405
1892,8/19/2016,7:00:00 AM,1,Reduced rain,0.1412
1893,8/19/2016,8:00:00 AM,1,Reduced rain,0.1419
1894,8/19/2016,9:00:00 AM,1,Reduced rain,0.1419
1895,8/19/2016,10:00:00 AM,1,Reduced rain,0.1426
1896,8/19/2016,11:00:00 AM,1,Reduced rain,0.1434
1897,8/19/2016,12:00:00 PM,1,Reduced rain,0.1434
1898,8/19/2016,1:00:00 PM,1,Reduced rain,0.1434
1899,8/19/2016,2:00:00 PM,1,Reduced rain,0.1434
1900,8/19/2016,3:00:00 PM,1,Reduced rain,0.1426
1901,8/19/2016,4:00:00 PM,1,Reduced rain,0.1426
1902,8/19/2016,5:00:00 PM,1,Reduced rain,0.1419
1903,8/19/2016,6:00:00 PM,1,Reduced rain,0.1419
1904,8/19/2016,7:00:00 PM,1,Reduced rain,0.1419
1905,8/19/2016,8:00:00 PM,1,Reduced rain,0.1419
1906,8/19/2016,9:00:00 PM,1,Reduced rain,0.1419
1907,8/19/2016,10:00:00 PM,1,Reduced rain,0.1426
1908,8/19/2016,11:00:00 PM,1,Reduced rain,0.1419
1909,8/20/2016,12:00:00 AM,1,Reduced rain,0.1426
1910,8/20/2016,1:00:00 AM,1,Reduced rain,0.1426
1911,8/20/2016,2:00:00 AM,1,Reduced rain,0.1426
1912,8/20/2016,3:00:00 AM,1,Reduced rain,0.1434
1913,8/20/2016,4:00:00 AM,1,Reduced rain,0.1434
1914,8/20/2016,5:00:00 AM,1,Reduced rain,0.1434
1915,8/20/2016,6:00:00 AM,1,Reduced rain,0.1441
1916,8/20/2016,7:00:00 AM,1,Reduced rain,0.1441
1917,8/20/2016,8:00:00 AM,1,Reduced rain,0.1441
1918,8/20/2016,9:00:00 AM,1,Reduced rain,0.1434
1919,8/20/2016,10:00:00 AM,1,Reduced rain,0.1434
1920,8/20/2016,11:00:00 AM,1,Reduced rain,0.1441
1921,8/20/2016,12:00:00 PM,1,Reduced rain,0.1441
1922,8/20/2016,1:00:00 PM,1,Reduced rain,0.1441
1923,8/20/2016,2:00:00 PM,1,Reduced rain,0.1441
1924,8/20/2016,3:00:00 PM,1,Reduced rain,0.1441
1925,8/20/2016,4:00:00 PM,1,Reduced rain,0.1441
1926,8/20/2016,5:00:00 PM,1,Reduced rain,0.1434
1927,8/20/2016,6:00:00 PM,1,Reduced rain,0.1434
1928,8/20/2016,7:00:00 PM,1,Reduced rain,0.1426
1929,8/20/2016,8:00:00 PM,1,Reduced rain,0.1434
1930,8/20/2016,9:00:00 PM,1,Reduced rain,0.1434
1931,8/20/2016,10:00:00 PM,1,Reduced rain,0.1434
1932,8/20/2016,11:00:00 PM,1,Reduced rain,0.1434
1933,8/21/2016,12:00:00 AM,1,Reduced rain,0.1434
1934,8/21/2016,1:00:00 AM,1,Reduced rain,0.1434
1935,8/21/2016,2:00:00 AM,1,Reduced rain,0.1434
1936,8/21/2016,3:00:00 AM,1,Reduced rain,0.1434
1937,8/21/2016,4:00:00 AM,1,Reduced rain,0.1434
1938,8/21/2016,5:00:00 AM,1,Reduced rain,0.1434
1939,8/21/2016,6:00:00 AM,1,Reduced rain,0.1434
1940,8/21/2016,7:00:00 AM,1,Reduced rain,0.1434
1941,8/21/2016,8:00:00 AM,1,Reduced rain,0.1426
1942,8/21/2016,9:00:00 AM,1,Reduced rain,0.1426
1943,8/21/2016,10:00:00 AM,1,Reduced rain,0.1419
1944,8/21/2016,11:00:00 AM,1,Reduced rain,0.1412
1945,8/21/2016,12:00:00 PM,1,Reduced rain,0.1405
1946,8/21/2016,1:00:00 PM,1,Reduced rain,0.139
1947,8/21/2016,2:00:00 PM,1,Reduced rain,0.1368
1948,8/21/2016,3:00:00 PM,1,Reduced rain,0.1354
1949,8/21/2016,4:00:00 PM,1,Reduced rain,0.1347
1950,8/21/2016,5:00:00 PM,1,Reduced rain,0.1339
1951,8/21/2016,6:00:00 PM,1,Reduced rain,0.1332
1952,8/21/2016,7:00:00 PM,1,Reduced rain,0.1332
1953,8/21/2016,8:00:00 PM,1,Reduced rain,0.1332
1954,8/21/2016,9:00:00 PM,1,Reduced rain,0.1332
1955,8/21/2016,10:00:00 PM,1,Reduced rain,0.1332
1956,8/21/2016,11:00:00 PM,1,Reduced rain,0.1332
1957,8/22/2016,12:00:00 AM,1,Reduced rain,0.1332
1958,8/22/2016,1:00:00 AM,1,Reduced rain,0.1332
1959,8/22/2016,2:00:00 AM,1,Reduced rain,0.1332
1960,8/22/2016,3:00:00 AM,1,Reduced rain,0.1325
1961,8/22/2016,4:00:00 AM,1,Reduced rain,0.1325
1962,8/22/2016,5:00:00 AM,1,Reduced rain,0.1325
1963,8/22/2016,6:00:00 AM,1,Reduced rain,0.1325
1964,8/22/2016,7:00:00 AM,1,Reduced rain,0.1325
1965,8/22/2016,8:00:00 AM,1,Reduced rain,0.1325
1966,8/22/2016,9:00:00 AM,1,Reduced rain,0.1325
1967,8/22/2016,10:00:00 AM,1,Reduced rain,0.1318
1968,8/22/2016,11:00:00 AM,1,Reduced rain,0.131
1969,8/22/2016,12:00:00 PM,1,Reduced rain,0.1303
1970,8/22/2016,1:00:00 PM,1,Reduced rain,0.1288
1971,8/22/2016,2:00:00 PM,1,Reduced rain,0.1267
1972,8/22/2016,3:00:00 PM,1,Reduced rain,0.1245
1973,8/22/2016,4:00:00 PM,1,Reduced rain,0.123
1974,8/22/2016,5:00:00 PM,1,Reduced rain,0.1223
1975,8/22/2016,6:00:00 PM,1,Reduced rain,0.1216
1976,8/22/2016,7:00:00 PM,1,Reduced rain,0.1209
1977,8/22/2016,8:00:00 PM,1,Reduced rain,0.1209
1978,8/22/2016,9:00:00 PM,1,Reduced rain,0.1209
1979,8/22/2016,10:00:00 PM,1,Reduced rain,0.1209
1980,8/22/2016,11:00:00 PM,1,Reduced rain,0.1201
1981,8/23/2016,12:00:00 AM,1,Reduced rain,0.1201
1982,8/23/2016,1:00:00 AM,1,Reduced rain,0.1201
1983,8/23/2016,2:00:00 AM,1,Reduced rain,0.1201
1984,8/23/2016,3:00:00 AM,1,Reduced rain,0.1201
1985,8/23/2016,4:00:00 AM,1,Reduced rain,0.1194
1986,8/23/2016,5:00:00 AM,1,Reduced rain,0.1194
1987,8/23/2016,6:00:00 AM,1,Reduced rain,0.1194
1988,8/23/2016,7:00:00 AM,1,Reduced rain,0.1194
1989,8/23/2016,8:00:00 AM,1,Reduced rain,0.1194
1990,8/23/2016,9:00:00 AM,1,Reduced rain,0.1187
1991,8/23/2016,10:00:00 AM,1,Reduced rain,0.118
1992,8/23/2016,11:00:00 AM,1,Reduced rain,0.1172
1993,8/23/2016,12:00:00 PM,1,Reduced rain,0.1165
1994,8/23/2016,1:00:00 PM,1,Reduced rain,0.1143
1995,8/23/2016,2:00:00 PM,1,Reduced rain,0.1129
1996,8/23/2016,3:00:00 PM,1,Reduced rain,0.1121
1997,8/23/2016,4:00:00 PM,1,Reduced rain,0.1114
1998,8/23/2016,5:00:00 PM,1,Reduced rain,0.1107
1999,8/23/2016,6:00:00 PM,1,Reduced rain,0.11
2000,8/23/2016,7:00:00 PM,1,Reduced rain,0.11
2001,8/23/2016,8:00:00 PM,1,Reduced rain,0.11
2002,8/23/2016,9:00:00 PM,1,Reduced rain,0.11
2003,8/23/2016,10:00:00 PM,1,Reduced rain,0.1092
2004,8/23/2016,11:00:00 PM,1,Reduced rain,0.1623
2005,8/24/2016,12:00:00 AM,1,Reduced rain,0.1833
2006,8/24/2016,1:00:00 AM,1,Reduced rain,0.1804
2007,8/24/2016,2:00:00 AM,1,Reduced rain,0.1855
2008,8/24/2016,3:00:00 AM,1,Reduced rain,0.184
2009,8/24/2016,4:00:00 AM,1,Reduced rain,0.1804
2010,8/24/2016,5:00:00 AM,1,Reduced rain,0.1782
2011,8/24/2016,6:00:00 AM,1,Reduced rain,0.1768
2012,8/24/2016,7:00:00 AM,1,Reduced rain,0.1753
2013,8/24/2016,8:00:00 AM,1,Reduced rain,0.1739
2014,8/24/2016,9:00:00 AM,1,Reduced rain,0.1724
2015,8/24/2016,10:00:00 AM,1,Reduced rain,0.1717
2016,8/24/2016,11:00:00 AM,1,Reduced rain,0.1702
2017,8/24/2016,12:00:00 PM,1,Reduced rain,0.1688
2018,8/24/2016,1:00:00 PM,1,Reduced rain,0.1659
2019,8/24/2016,2:00:00 PM,1,Reduced rain,0.163
2020,8/24/2016,3:00:00 PM,1,Reduced rain,0.1601
2021,8/24/2016,4:00:00 PM,1,Reduced rain,0.1579
2022,8/24/2016,5:00:00 PM,1,Reduced rain,0.1557
2023,8/24/2016,6:00:00 PM,1,Reduced rain,0.1557
2024,8/24/2016,7:00:00 PM,1,Reduced rain,0.155
2025,8/24/2016,8:00:00 PM,1,Reduced rain,0.155
2026,8/24/2016,9:00:00 PM,1,Reduced rain,0.155
2027,8/24/2016,10:00:00 PM,1,Reduced rain,0.1543
2028,8/24/2016,11:00:00 PM,1,Reduced rain,0.1543
2029,8/25/2016,12:00:00 AM,1,Reduced rain,0.1543
2030,8/25/2016,1:00:00 AM,1,Reduced rain,0.1535
2031,8/25/2016,2:00:00 AM,1,Reduced rain,0.1535
2032,8/25/2016,3:00:00 AM,1,Reduced rain,0.1528
2033,8/25/2016,4:00:00 AM,1,Reduced rain,0.1528
2034,8/25/2016,5:00:00 AM,1,Reduced rain,0.1528
2035,8/25/2016,6:00:00 AM,1,Reduced rain,0.1528
2036,8/25/2016,7:00:00 AM,1,Reduced rain,0.1528
2037,8/25/2016,8:00:00 AM,1,Reduced rain,0.1528
2038,8/25/2016,9:00:00 AM,1,Reduced rain,0.1521
2039,8/25/2016,10:00:00 AM,1,Reduced rain,0.1506
2040,8/25/2016,11:00:00 AM,1,Reduced rain,0.1492
2041,8/25/2016,12:00:00 PM,1,Reduced rain,0.147
2042,8/25/2016,1:00:00 PM,1,Reduced rain,0.1456
2043,8/25/2016,2:00:00 PM,1,Reduced rain,0.1434
2044,8/25/2016,3:00:00 PM,1,Reduced rain,0.1419
2045,8/25/2016,4:00:00 PM,1,Reduced rain,0.1405
2046,8/25/2016,5:00:00 PM,1,Reduced rain,0.139
2047,8/25/2016,6:00:00 PM,1,Reduced rain,0.1383
2048,8/25/2016,7:00:00 PM,1,Reduced rain,0.1376
2049,8/25/2016,8:00:00 PM,1,Reduced rain,0.1376
2050,8/25/2016,9:00:00 PM,1,Reduced rain,0.1376
2051,8/25/2016,10:00:00 PM,1,Reduced rain,0.1368
2052,8/25/2016,11:00:00 PM,1,Reduced rain,0.1368
2053,8/26/2016,12:00:00 AM,1,Reduced rain,0.1368
2054,8/26/2016,1:00:00 AM,1,Reduced rain,0.1368
2055,8/26/2016,2:00:00 AM,1,Reduced rain,0.1368
2056,8/26/2016,3:00:00 AM,1,Reduced rain,0.1368
2057,8/26/2016,4:00:00 AM,1,Reduced rain,0.1368
2058,8/26/2016,5:00:00 AM,1,Reduced rain,0.1368
2059,8/26/2016,6:00:00 AM,1,Reduced rain,0.1368
2060,8/26/2016,7:00:00 AM,1,Reduced rain,0.1361
2061,8/26/2016,8:00:00 AM,1,Reduced rain,0.1361
2062,8/26/2016,9:00:00 AM,1,Reduced rain,0.1361
2063,8/26/2016,10:00:00 AM,1,Reduced rain,0.1354
2064,8/26/2016,11:00:00 AM,1,Reduced rain,0.1347
2065,8/26/2016,12:00:00 PM,1,Reduced rain,0.1332
2066,8/26/2016,1:00:00 PM,1,Reduced rain,0.1325
2067,8/26/2016,2:00:00 PM,1,Reduced rain,0.1318
2068,8/26/2016,3:00:00 PM,1,Reduced rain,0.1303
2069,8/26/2016,4:00:00 PM,1,Reduced rain,0.1296
2070,8/26/2016,5:00:00 PM,1,Reduced rain,0.1288
2071,8/26/2016,6:00:00 PM,1,Reduced rain,0.1281
2072,8/26/2016,7:00:00 PM,1,Reduced rain,0.1281
2073,8/26/2016,8:00:00 PM,1,Reduced rain,0.1281
2074,8/26/2016,9:00:00 PM,1,Reduced rain,0.1281
2075,8/26/2016,10:00:00 PM,1,Reduced rain,0.1281
2076,8/26/2016,11:00:00 PM,1,Reduced rain,0.1281
2077,8/27/2016,12:00:00 AM,1,Reduced rain,0.1281
2078,8/27/2016,1:00:00 AM,1,Reduced rain,0.1274
2079,8/27/2016,2:00:00 AM,1,Reduced rain,0.1274
2080,8/27/2016,3:00:00 AM,1,Reduced rain,0.1281
2081,8/27/2016,4:00:00 AM,1,Reduced rain,0.1274
2082,8/27/2016,5:00:00 AM,1,Reduced rain,0.1281
2083,8/27/2016,6:00:00 AM,1,Reduced rain,0.1281
2084,8/27/2016,7:00:00 AM,1,Reduced rain,0.1274
2085,8/27/2016,8:00:00 AM,1,Reduced rain,0.1281
2086,8/27/2016,9:00:00 AM,1,Reduced rain,0.1274
2087,8/27/2016,10:00:00 AM,1,Reduced rain,0.1274
2088,8/27/2016,11:00:00 AM,1,Reduced rain,0.1274
2089,8/27/2016,12:00:00 PM,1,Reduced rain,0.1267
2090,8/27/2016,1:00:00 PM,1,Reduced rain,0.1259
2091,8/27/2016,2:00:00 PM,1,Reduced rain,0.1259
2092,8/27/2016,3:00:00 PM,1,Reduced rain,0.1259
2093,8/27/2016,4:00:00 PM,1,Reduced rain,0.1252
2094,8/27/2016,5:00:00 PM,1,Reduced rain,0.1252
2095,8/27/2016,6:00:00 PM,1,Reduced rain,0.1252
2096,8/27/2016,7:00:00 PM,1,Reduced rain,0.1252
2097,8/27/2016,8:00:00 PM,1,Reduced rain,0.1252
2098,8/27/2016,9:00:00 PM,1,Reduced rain,0.1259
2099,8/27/2016,10:00:00 PM,1,Reduced rain,0.1259
2100,8/27/2016,11:00:00 PM,1,Reduced rain,0.1252
2101,8/28/2016,12:00:00 AM,1,Reduced rain,0.1252
2102,8/28/2016,1:00:00 AM,1,Reduced rain,0.1252
2103,8/28/2016,2:00:00 AM,1,Reduced rain,0.1252
2104,8/28/2016,3:00:00 AM,1,Reduced rain,0.1252
2105,8/28/2016,4:00:00 AM,1,Reduced rain,0.1252
2106,8/28/2016,5:00:00 AM,1,Reduced rain,0.1259
2107,8/28/2016,6:00:00 AM,1,Reduced rain,0.1259
2108,8/28/2016,7:00:00 AM,1,Reduced rain,0.1259
2109,8/28/2016,8:00:00 AM,1,Reduced rain,0.1259
2110,8/28/2016,9:00:00 AM,1,Reduced rain,0.1259
2111,8/28/2016,10:00:00 AM,1,Reduced rain,0.1259
2112,8/28/2016,11:00:00 AM,1,Reduced rain,0.1252
2113,8/28/2016,12:00:00 PM,1,Reduced rain,0.1238
2114,8/28/2016,1:00:00 PM,1,Reduced rain,0.123
2115,8/28/2016,2:00:00 PM,1,Reduced rain,0.1216
2116,8/28/2016,3:00:00 PM,1,Reduced rain,0.1201
2117,8/28/2016,4:00:00 PM,1,Reduced rain,0.118
2118,8/28/2016,5:00:00 PM,1,Reduced rain,0.1172
2119,8/28/2016,6:00:00 PM,1,Reduced rain,0.1165
2120,8/28/2016,7:00:00 PM,1,Reduced rain,0.1165
2121,8/28/2016,8:00:00 PM,1,Reduced rain,0.1165
2122,8/28/2016,9:00:00 PM,1,Reduced rain,0.1165
2123,8/28/2016,10:00:00 PM,1,Reduced rain,0.1158
2124,8/28/2016,11:00:00 PM,1,Reduced rain,0.1158
2125,8/29/2016,12:00:00 AM,1,Reduced rain,0.1158
2126,8/29/2016,1:00:00 AM,1,Reduced rain,0.1158
2127,8/29/2016,2:00:00 AM,1,Reduced rain,0.1158
2128,8/29/2016,3:00:00 AM,1,Reduced rain,0.1158
2129,8/29/2016,4:00:00 AM,1,Reduced rain,0.1158
2130,8/29/2016,5:00:00 AM,1,Reduced rain,0.1158
2131,8/29/2016,6:00:00 AM,1,Reduced rain,0.1158
2132,8/29/2016,7:00:00 AM,1,Reduced rain,0.1158
2133,8/29/2016,8:00:00 AM,1,Reduced rain,0.1158
2134,8/29/2016,9:00:00 AM,1,Reduced rain,0.1158
2135,8/29/2016,10:00:00 AM,1,Reduced rain,0.115
2136,8/29/2016,11:00:00 AM,1,Reduced rain,0.1143
2137,8/29/2016,12:00:00 PM,1,Reduced rain,0.1129
2138,8/29/2016,1:00:00 PM,1,Reduced rain,0.1107
2139,8/29/2016,2:00:00 PM,1,Reduced rain,0.11
2140,8/29/2016,3:00:00 PM,1,Reduced rain,0.1078
2141,8/29/2016,4:00:00 PM,1,Reduced rain,0.1063
2142,8/29/2016,5:00:00 PM,1,Reduced rain,0.1056
2143,8/29/2016,6:00:00 PM,1,Reduced rain,0.1049
2144,8/29/2016,7:00:00 PM,1,Reduced rain,0.1049
2145,8/29/2016,8:00:00 PM,1,Reduced rain,0.1049
2146,8/29/2016,9:00:00 PM,1,Reduced rain,0.1049
2147,8/29/2016,10:00:00 PM,1,Reduced rain,0.1049
2148,8/29/2016,11:00:00 PM,1,Reduced rain,0.1049
2149,8/30/2016,12:00:00 AM,1,Reduced rain,0.1042
2150,8/30/2016,1:00:00 AM,1,Reduced rain,0.1042
2151,8/30/2016,2:00:00 AM,1,Reduced rain,0.1049
2152,8/30/2016,3:00:00 AM,1,Reduced rain,0.1049
2153,8/30/2016,4:00:00 AM,1,Reduced rain,0.1056
2154,8/30/2016,5:00:00 AM,1,Reduced rain,0.1063
2155,8/30/2016,6:00:00 AM,1,Reduced rain,0.1071
2156,8/30/2016,7:00:00 AM,1,Reduced rain,0.1092
2157,8/30/2016,8:00:00 AM,1,Reduced rain,0.1107
2158,8/30/2016,9:00:00 AM,1,Reduced rain,0.1136
2159,8/30/2016,10:00:00 AM,1,Reduced rain,0.1165
2160,8/30/2016,11:00:00 AM,1,Reduced rain,0.1187
2161,8/30/2016,12:00:00 PM,1,Reduced rain,0.1201
2162,8/30/2016,1:00:00 PM,1,Reduced rain,0.1209
2163,8/30/2016,2:00:00 PM,1,Reduced rain,0.1209
2164,8/30/2016,3:00:00 PM,1,Reduced rain,0.1201
2165,8/30/2016,4:00:00 PM,1,Reduced rain,0.1194
2166,8/30/2016,5:00:00 PM,1,Reduced rain,0.1187
2167,8/30/2016,6:00:00 PM,1,Reduced rain,0.118
2168,8/30/2016,7:00:00 PM,1,Reduced rain,0.1187
2169,8/30/2016,8:00:00 PM,1,Reduced rain,0.1187
2170,8/30/2016,9:00:00 PM,1,Reduced rain,0.1187
2171,8/30/2016,10:00:00 PM,1,Reduced rain,0.1194
2172,8/30/2016,11:00:00 PM,1,Reduced rain,0.1194
2173,8/31/2016,12:00:00 AM,1,Reduced rain,0.1194
2174,8/31/2016,1:00:00 AM,1,Reduced rain,0.1194
2175,8/31/2016,2:00:00 AM,1,Reduced rain,0.1194
2176,8/31/2016,3:00:00 AM,1,Reduced rain,0.1201
2177,8/31/2016,4:00:00 AM,1,Reduced rain,0.1201
2178,8/31/2016,5:00:00 AM,1,Reduced rain,0.1201
2179,8/31/2016,6:00:00 AM,1,Reduced rain,0.1201
2180,8/31/2016,7:00:00 AM,1,Reduced rain,0.1201
2181,8/31/2016,8:00:00 AM,1,Reduced rain,0.1209
2182,8/31/2016,9:00:00 AM,1,Reduced rain,0.1201
2183,8/31/2016,10:00:00 AM,1,Reduced rain,0.1201
2184,8/31/2016,11:00:00 AM,1,Reduced rain,0.1194
2185,8/31/2016,12:00:00 PM,1,Reduced rain,0.118
