id,site,block,patch,p.pos,trt,pop,fam,esurv,july.stage,july.height,july.leaf,herbivory.category,disease.category,fall.stage,branch.number,seed.pods,browsed
2730,SCRS,5,3,2,removal,CRA,18,0,0,0,0,?,?,0,0,0,0
2731,SCRS,5,3,3,removal,CRA,7,0,0,0,0,?,?,0,0,0,0
2732,SCRS,5,3,4,removal,CRA,3,0,0,0,0,?,?,0,0,0,0
2733,SCRS,5,4,1,competition,KZA,9,0,0,0,0,?,?,0,0,0,0
2734,SCRS,5,4,2,competition,KZA,37,0,0,0,0,?,?,0,0,0,0
2735,SCRS,5,4,3,competition,KZA,23,0,0,0,0,?,?,0,0,0,0
2736,SCRS,5,4,4,competition,KZA,29,0,0,0,0,?,?,0,0,0,0
2737,SCRS,5,5,1,competition,KZA,26,0,0,0,0,?,?,0,0,0,0
2738,SCRS,5,5,2,competition,KZA,39,0,0,0,0,?,?,0,0,0,0
2739,SCRS,5,5,3,competition,KZA,21,0,0,0,0,?,?,0,0,0,0
2740,SCRS,5,5,4,competition,KZA,29,0,0,0,0,?,?,3,1,2,0
2741,SCRS,5,6,1,removal,CRA,22,0,0,0,0,?,?,0,0,0,0
2742,SCRS,5,6,2,removal,CRA,23,0,0,0,0,?,?,0,0,0,0
2743,SCRS,5,6,3,removal,CRA,20,0,0,0,0,?,?,0,0,0,0
2744,SCRS,5,6,4,removal,CRA,28,0,0,0,0,?,?,0,0,0,0
2745,SCRS,5,7,1,competition,TYS,17,0,0,0,0,?,?,0,0,0,0
2746,SCRS,5,7,2,competition,TYS,3,0,0,0,0,?,?,0,0,0,0
2747,SCRS,5,7,3,competition,TYS,39,0,0,0,0,?,?,0,0,0,0
2748,SCRS,5,7,4,competition,TYS,31,0,0,0,0,?,?,0,0,0,0
2749,SCRS,5,8,1,removal,TYS,8,0,0,0,0,?,?,0,0,0,0
2750,SCRS,5,8,2,removal,TYS,33,0,0,0,0,?,?,0,0,0,0
2751,SCRS,5,8,3,removal,TYS,21,0,0,0,0,?,?,0,0,0,0
2752,SCRS,5,8,4,removal,TYS,34,0,0,0,0,?,?,0,0,0,0
2753,SCRS,5,9,1,competition,GRE,2,0,0,0,0,?,?,0,0,0,0
2754,SCRS,5,9,2,competition,GRE,4,0,1,10,4,3,3,1,1,7,0
2755,SCRS,5,9,3,competition,GRE,23,0,0,0,0,?,?,0,0,0,0
2756,SCRS,5,9,4,competition,GRE,16,0,0,0,0,?,?,0,0,0,0
2757,SCRS,5,10,1,removal,GCD,5,0,0,0,0,?,?,0,0,0,0
2758,SCRS,5,10,2,removal,GCD,11,0,0,0,0,?,?,0,0,0,0
2759,SCRS,5,10,3,removal,GCD,10,0,0,0,0,?,?,0,0,0,0
2760,SCRS,5,10,4,removal,GCD,10,0,1,8,5,2,2,3,1,6,0
2761,SCRS,5,11,1,removal,KZA,9,0,0,0,0,?,?,0,0,0,0
2762,SCRS,5,11,2,removal,KZA,37,1,1,20.5,8,1,2,3,1,31,0
2763,SCRS,5,11,3,removal,KZA,23,0,0,0,0,?,?,0,0,0,0
2764,SCRS,5,11,4,removal,KZA,29,0,1,15,7,1,3,3,3,36,0
2765,SCRS,5,12,1,competition,CRA,3,0,0,0,0,?,?,1,1,2,0
2766,SCRS,5,12,2,competition,CRA,18,0,0,0,0,?,?,0,0,0,0
2767,SCRS,5,12,3,competition,CRA,7,0,0,0,0,?,?,0,0,0,0
2768,SCRS,5,12,4,competition,CRA,3,0,0,0,0,?,?,0,0,0,0
2769,SCRS,5,13,1,removal,KZA,26,0,0,0,0,?,?,0,0,0,0
2770,SCRS,5,13,2,removal,KZA,39,0,0,0,0,?,?,0,0,0,0
2771,SCRS,5,13,3,removal,KZA,21,0,0,0,0,?,?,0,0,0,0
2772,SCRS,5,13,4,removal,KZA,29,0,0,0,0,?,?,0,0,0,0
2773,SCRS,5,14,1,removal,GRE,2,0,0,0,0,?,?,0,0,0,0
2774,SCRS,5,14,2,removal,GRE,4,0,0,0,0,?,?,0,0,0,0
2775,SCRS,5,14,3,removal,GRE,23,0,0,0,0,?,?,0,0,0,0
2776,SCRS,5,14,4,removal,GRE,16,0,0,0,0,?,?,0,0,0,0
2777,SCRS,5,15,1,competition,GCD,5,0,0,0,0,?,?,0,0,0,0
2778,SCRS,5,15,2,competition,GCD,11,0,0,0,0,?,?,0,0,0,0
2779,SCRS,5,15,3,competition,GCD,10,0,0,0,0,?,?,0,0,0,0
2780,SCRS,5,15,4,competition,GCD,10,0,0,0,0,?,?,0,0,0,0
2781,SCRS,5,16,1,removal,GRE,13,0,0,0,0,?,?,0,0,0,0
2782,SCRS,5,16,2,removal,GRE,28,0,0,0,0,?,?,0,0,0,0
2783,SCRS,5,16,3,removal,GRE,34,0,0,0,0,?,?,0,0,0,0
2784,SCRS,5,16,4,removal,GRE,17,0,0,0,0,?,?,0,0,0,0
2785,SCRS,5,17,1,competition,GRE,13,0,0,0,0,?,?,0,0,0,0
2786,SCRS,5,17,2,competition,GRE,28,0,0,0,0,?,?,0,0,0,0
2787,SCRS,5,17,3,competition,GRE,34,0,0,0,0,?,?,0,0,0,0
2788,SCRS,5,17,4,competition,GRE,17,0,0,0,0,?,?,0,0,0,0
2789,SCRS,5,18,1,competition,GCD,28,0,0,0,0,?,?,0,0,0,0
2790,SCRS,5,18,2,competition,GCD,9,0,0,0,0,?,?,0,0,0,0
2791,SCRS,5,18,3,competition,GCD,30,0,0,0,0,?,?,0,0,0,0
2792,SCRS,5,18,4,competition,GCD,26,0,0,0,0,?,?,0,0,0,0
2793,SCRS,5,19,1,removal,GCD,28,0,0,0,0,?,?,0,0,0,0
2794,SCRS,5,19,2,removal,GCD,9,0,1,7.5,4,3,2,0,0,0,0
2795,SCRS,5,19,3,removal,GCD,30,0,0,0,0,?,?,0,0,0,0
2796,SCRS,5,19,4,removal,GCD,26,0,0,0,0,?,?,0,0,0,0
2797,SCRS,5,20,1,competition,TYS,8,0,1,10,3,3,1,3,1,1,0
2798,SCRS,5,20,2,competition,TYS,33,0,0,0,0,?,?,0,0,0,0
2799,SCRS,5,20,3,competition,TYS,21,0,0,0,0,?,?,0,0,0,0
2800,SCRS,5,20,4,competition,TYS,34,0,0,0,0,?,?,0,0,0,0
2801,SCRS,6,1,1,competition,GCD,14,0,0,0,0,?,?,0,0,0,0
2802,SCRS,6,1,2,competition,GCD,24,0,0,0,0,?,?,0,0,0,0
2803,SCRS,6,1,3,competition,GCD,13,0,0,0,0,?,?,0,0,0,0
2804,SCRS,6,1,4,competition,GCD,31,0,0,0,0,?,?,0,0,0,0
2805,SCRS,6,2,1,competition,CRA,9,0,0,0,0,?,?,0,0,0,0
2806,SCRS,6,2,2,competition,CRA,22,0,0,0,0,?,?,0,0,0,0
2807,SCRS,6,2,3,competition,CRA,16,0,0,0,0,?,?,0,0,0,0
2808,SCRS,6,2,4,competition,CRA,35,0,1,11.5,2,1,1,3,1,1,0
2809,SCRS,6,3,1,removal,GRE,20,0,0,0,0,?,?,0,0,0,0
2810,SCRS,6,3,2,removal,GRE,11,0,0,0,0,?,?,0,0,0,0
2811,SCRS,6,3,3,removal,GRE,19,0,0,0,0,?,?,0,0,0,0
2812,SCRS,6,3,4,removal,GRE,25,0,0,0,0,?,?,0,0,0,0
2813,SCRS,6,4,1,removal,KZA,17,0,0,0,0,?,?,0,0,0,0
2814,SCRS,6,4,2,removal,KZA,10,0,0,0,0,?,?,0,0,0,0
2815,SCRS,6,4,3,removal,KZA,11,0,0,0,0,?,?,0,0,0,0
2816,SCRS,6,4,4,removal,KZA,12,0,0,0,0,?,?,0,0,0,0
2817,SCRS,6,5,1,removal,KZA,35,0,0,0,0,?,?,0,0,0,0
2818,SCRS,6,5,2,removal,KZA,18,0,0,0,0,?,?,0,0,0,0
2819,SCRS,6,5,3,removal,KZA,31,0,0,0,0,?,?,0,0,0,0
2820,SCRS,6,5,4,removal,KZA,37,0,0,0,0,?,?,0,0,0,0
2821,SCRS,6,6,1,competition,KZA,35,0,0,0,0,?,?,0,0,0,0
2822,SCRS,6,6,2,competition,KZA,18,0,0,0,0,?,?,0,0,0,0
2823,SCRS,6,6,3,competition,KZA,31,0,0,0,0,?,?,0,0,0,0
2824,SCRS,6,6,4,competition,KZA,37,0,0,0,0,?,?,0,0,0,0
2825,SCRS,6,7,1,competition,CRA,25,0,0,0,0,?,?,0,0,0,0
2826,SCRS,6,7,2,competition,CRA,8,0,0,0,0,?,?,0,0,0,0
2827,SCRS,6,7,3,competition,CRA,40,0,0,0,0,?,?,0,0,0,0
2828,SCRS,6,7,4,competition,CRA,8,0,0,0,0,?,?,0,0,0,0
2829,SCRS,6,8,1,removal,GCD,14,0,0,0,0,?,?,1,1,0,0
2830,SCRS,6,8,2,removal,GCD,24,0,0,0,0,?,?,0,0,0,0
2831,SCRS,6,8,3,removal,GCD,13,0,0,0,0,?,?,0,0,0,0
2832,SCRS,6,8,4,removal,GCD,31,0,0,0,0,?,?,0,0,0,0
2833,SCRS,6,9,1,removal,GRE,6,0,0,0,0,?,?,0,0,0,0
2834,SCRS,6,9,2,removal,GRE,3,0,0,0,0,?,?,0,0,0,0
2835,SCRS,6,9,3,removal,GRE,8,0,0,0,0,?,?,0,0,0,0
2836,SCRS,6,9,4,removal,GRE,31,0,0,0,0,?,?,0,0,0,0
2837,SCRS,6,10,1,removal,CRA,9,0,1,25,8,2,2,3,1,17,0
2838,SCRS,6,10,2,removal,CRA,22,0,0,0,0,?,?,0,0,0,0
2839,SCRS,6,10,3,removal,CRA,16,0,0,0,0,?,?,0,0,0,0
2840,SCRS,6,10,4,removal,CRA,35,0,0,0,0,?,?,0,0,0,0
2841,SCRS,6,11,1,competition,GCD,4,0,0,0,0,?,?,0,0,0,0
2842,SCRS,6,11,2,competition,GCD,8,0,0,0,0,?,?,0,0,0,0
2843,SCRS,6,11,3,competition,GCD,31,0,0,0,0,?,?,0,0,0,0
2844,SCRS,6,11,4,competition,GCD,22,0,1,9,1,1,4,0,0,0,0
2845,SCRS,6,12,1,removal,GCD,4,0,0,0,0,?,?,0,0,0,0
2846,SCRS,6,12,2,removal,GCD,8,0,0,0,0,?,?,0,0,0,0
2847,SCRS,6,12,3,removal,GCD,31,0,0,0,0,?,?,0,0,0,0
2848,SCRS,6,12,4,removal,GCD,22,0,0,0,0,?,?,0,0,0,0
2849,SCRS,6,13,1,removal,CRA,25,0,0,0,0,?,?,0,0,0,0
2850,SCRS,6,13,2,removal,CRA,8,0,0,0,0,?,?,0,0,0,0
2851,SCRS,6,13,3,removal,CRA,40,0,0,0,0,?,?,0,0,0,0
2852,SCRS,6,13,4,removal,CRA,8,0,0,0,0,?,?,0,0,0,0
2853,SCRS,6,14,1,removal,TYS,22,0,0,0,0,?,?,0,0,0,0
2854,SCRS,6,14,2,removal,TYS,28,0,0,0,0,?,?,0,0,0,0
2855,SCRS,6,14,3,removal,TYS,36,0,0,0,0,?,?,0,0,0,0
2856,SCRS,6,14,4,removal,TYS,18,0,0,0,0,?,?,0,0,0,0
2857,SCRS,6,15,1,removal,TYS,13,0,0,0,0,?,?,0,0,0,0
2858,SCRS,6,15,2,removal,TYS,25,0,0,0,0,?,?,0,0,0,0
2859,SCRS,6,15,3,removal,TYS,12,0,0,0,0,?,?,0,0,0,0
2860,SCRS,6,15,4,removal,TYS,9,0,0,0,0,?,?,0,0,0,0
2861,SCRS,6,16,1,competition,TYS,13,0,0,0,0,?,?,0,0,0,0
2862,SCRS,6,16,2,competition,TYS,25,0,0,0,0,?,?,0,0,0,0
2863,SCRS,6,16,3,competition,TYS,12,0,0,0,0,?,?,0,0,0,0
2864,SCRS,6,16,4,competition,TYS,9,0,0,0,0,?,?,0,0,0,0
2865,SCRS,6,17,1,competition,KZA,17,0,0,0,0,?,?,0,0,0,0
2866,SCRS,6,17,2,competition,KZA,10,0,1,5,3,1,1,0,0,0,0
2867,SCRS,6,17,3,competition,KZA,11,0,0,0,0,?,?,0,0,0,0
2868,SCRS,6,17,4,competition,KZA,12,0,0,0,0,?,?,0,0,0,0
2869,SCRS,6,18,1,competition,GRE,20,0,0,0,0,?,?,0,0,0,0
2870,SCRS,6,18,2,competition,GRE,11,0,0,0,0,?,?,0,0,0,0
2871,SCRS,6,18,3,competition,GRE,19,0,0,0,0,?,?,0,0,0,0
2872,SCRS,6,18,4,competition,GRE,25,0,0,0,0,?,?,0,0,0,0
2873,SCRS,6,19,1,competition,TYS,22,0,0,0,0,?,?,0,0,0,0
2874,SCRS,6,19,2,competition,TYS,28,0,0,0,0,?,?,0,0,0,0
2875,SCRS,6,19,3,competition,TYS,36,0,0,0,0,?,?,0,0,0,0
2876,SCRS,6,19,4,competition,TYS,18,0,0,0,0,?,?,0,0,0,0
2877,SCRS,6,20,1,competition,GRE,6,0,0,0,0,?,?,0,0,0,0
2878,SCRS,6,20,2,competition,GRE,3,0,0,0,0,?,?,0,0,0,0
2879,SCRS,6,20,3,competition,GRE,8,0,0,0,0,?,?,0,0,0,0
2880,SCRS,6,20,4,competition,GRE,31,0,0,0,0,?,?,0,0,0,0
2881,SCRS,7,1,1,removal,CRA,5,0,0,0,0,?,?,0,0,0,0
2882,SCRS,7,1,2,removal,CRA,34,0,0,0,0,?,?,0,0,0,0
2883,SCRS,7,1,3,removal,CRA,39,0,1,10,6,1,3,3,1,8,0
2884,SCRS,7,1,4,removal,CRA,29,1,1,?,50,2,2,3,17,27,1
2885,SCRS,7,2,1,competition,KZA,20,0,0,0,0,?,?,0,0,0,0
2886,SCRS,7,2,2,competition,KZA,40,0,0,0,0,?,?,0,0,0,0
2887,SCRS,7,2,3,competition,KZA,1,0,0,0,0,?,?,0,0,0,0
2888,SCRS,7,2,4,competition,KZA,10,0,0,0,0,?,?,0,0,0,0
2889,SCRS,7,3,1,removal,GRE,36,0,0,0,0,?,?,0,0,0,0
2890,SCRS,7,3,2,removal,GRE,21,0,0,0,0,?,?,0,0,0,0
2891,SCRS,7,3,3,removal,GRE,29,0,0,0,0,?,?,0,0,0,0
2892,SCRS,7,3,4,removal,GRE,39,1,1,36,8,1,3,3,1,4,0
2893,SCRS,7,4,1,removal,KZA,7,0,0,0,0,?,?,0,0,0,0
2894,SCRS,7,4,2,removal,KZA,7,0,0,0,0,?,?,0,0,0,0
2895,SCRS,7,4,3,removal,KZA,25,0,0,0,0,?,?,0,0,0,0
2896,SCRS,7,4,4,removal,KZA,20,0,0,0,0,?,?,0,0,0,0
2897,SCRS,7,5,1,removal,GRE,27,0,0,0,0,?,?,0,0,0,0
2898,SCRS,7,5,2,removal,GRE,1,0,0,0,0,?,?,0,0,0,0
2899,SCRS,7,5,3,removal,GRE,24,0,0,0,0,?,?,0,0,0,0
2900,SCRS,7,5,4,removal,GRE,22,0,0,0,0,?,?,0,0,0,0
2901,SCRS,7,6,1,removal,GCD,32,0,0,0,0,?,?,0,0,0,0
2902,SCRS,7,6,2,removal,GCD,13,0,0,0,0,?,?,0,0,0,0
2903,SCRS,7,6,3,removal,GCD,37,0,0,0,0,?,?,0,0,0,0
2904,SCRS,7,6,4,removal,GCD,5,0,0,0,0,?,?,0,0,0,0
2905,SCRS,7,7,1,competition,KZA,7,0,0,0,0,?,?,0,0,0,0
2906,SCRS,7,7,2,competition,KZA,7,0,0,0,0,?,?,0,0,0,0
2907,SCRS,7,7,3,competition,KZA,25,0,0,0,0,?,?,0,0,0,0
2908,SCRS,7,7,4,competition,KZA,20,0,0,0,0,?,?,0,0,0,0
2909,SCRS,7,8,1,competition,GCD,39,0,0,0,0,?,?,0,0,0,0
2910,SCRS,7,8,2,competition,GCD,25,0,0,0,0,?,?,0,0,0,0
2911,SCRS,7,8,3,competition,GCD,33,0,0,0,0,?,?,0,0,0,0
2912,SCRS,7,8,4,competition,GCD,7,0,0,0,0,?,?,0,0,0,0
2913,SCRS,7,9,1,removal,TYS,21,0,0,0,0,?,?,0,0,0,0
2914,SCRS,7,9,2,removal,TYS,32,0,0,0,0,?,?,0,0,0,0
2915,SCRS,7,9,3,removal,TYS,35,0,0,0,0,?,?,0,0,0,0
2916,SCRS,7,9,4,removal,TYS,12,0,0,0,0,?,?,0,0,0,0
2917,SCRS,7,10,1,competition,CRA,20,0,0,0,0,?,?,0,0,0,0
2918,SCRS,7,10,2,competition,CRA,4,0,0,0,0,?,?,0,0,0,0
2919,SCRS,7,10,3,competition,CRA,7,0,0,0,0,?,?,0,0,0,0
2920,SCRS,7,10,4,competition,CRA,19,0,0,0,0,?,?,0,0,0,0
2921,SCRS,7,11,1,removal,KZA,20,1,2,38,13,2,2,4,1,22,0
2922,SCRS,7,11,2,removal,KZA,40,1,2,53,13,3,3,4,2,31,0
2923,SCRS,7,11,3,removal,KZA,1,1,1,53,11,1,3,4,2,14,0
2924,SCRS,7,11,4,removal,KZA,10,0,0,0,0,?,?,0,0,0,0
2925,SCRS,7,12,1,competition,TYS,21,0,0,0,0,?,?,0,0,0,0
2926,SCRS,7,12,2,competition,TYS,32,0,0,0,0,?,?,0,0,0,0
2927,SCRS,7,12,3,competition,TYS,35,0,1,15.5,4,1,3,0,0,0,1
2928,SCRS,7,12,4,competition,TYS,12,0,1,11,3,3,3,1,1,0,0
2929,SCRS,7,13,1,competition,TYS,7,0,0,0,0,?,?,0,0,0,0
2930,SCRS,7,13,2,competition,TYS,8,0,0,0,0,?,?,0,0,0,0
2931,SCRS,7,13,3,competition,TYS,20,0,0,0,0,?,?,0,0,0,0
2932,SCRS,7,13,4,competition,TYS,28,0,0,0,0,?,?,0,0,0,0
2933,SCRS,7,14,1,competition,GRE,36,0,0,0,0,?,?,0,0,0,0
2934,SCRS,7,14,2,competition,GRE,21,0,0,0,0,?,?,0,0,0,0
2935,SCRS,7,14,3,competition,GRE,29,1,1,17,2,?,?,0,0,0,0
2936,SCRS,7,14,4,competition,GRE,39,0,0,0,0,?,?,0,0,0,0
2937,SCRS,7,15,1,removal,GCD,39,0,0,0,0,?,?,0,0,0,0
2938,SCRS,7,15,2,removal,GCD,25,0,0,0,0,?,?,0,0,0,0
2939,SCRS,7,15,3,removal,GCD,33,0,0,0,0,?,?,0,0,0,0
2940,SCRS,7,15,4,removal,GCD,7,0,0,0,0,?,?,0,0,0,0
2941,SCRS,7,16,1,competition,GCD,32,0,0,0,0,?,?,0,0,0,0
2942,SCRS,7,16,2,competition,GCD,13,0,0,0,0,?,?,0,0,0,0
2943,SCRS,7,16,3,competition,GCD,37,0,0,0,0,?,?,0,0,0,0
2944,SCRS,7,16,4,competition,GCD,5,0,0,0,0,?,?,0,0,0,0
2945,SCRS,7,17,1,removal,TYS,7,0,0,0,0,?,?,0,0,0,0
2946,SCRS,7,17,2,removal,TYS,8,0,0,0,0,?,?,0,0,0,0
2947,SCRS,7,17,3,removal,TYS,20,0,0,0,0,?,?,0,0,0,0
2948,SCRS,7,17,4,removal,TYS,28,1,1,28.5,10,1,2,3,1,22,0
2949,SCRS,7,18,1,competition,CRA,5,0,0,0,0,?,?,0,0,0,0
2950,SCRS,7,18,2,competition,CRA,34,1,2,38.5,9,2,3,4,1,3,0
2951,SCRS,7,18,3,competition,CRA,39,1,1,?,4,2,2,1,1,0,1
2952,SCRS,7,18,4,competition,CRA,29,0,0,0,0,?,?,0,0,0,0
2953,SCRS,7,19,1,competition,GRE,27,1,0,0,0,?,?,0,0,0,0
2954,SCRS,7,19,2,competition,GRE,1,0,0,0,0,?,?,0,0,0,0
2955,SCRS,7,19,3,competition,GRE,24,0,0,0,0,?,?,0,0,0,0
2956,SCRS,7,19,4,competition,GRE,22,0,0,0,0,?,?,0,0,0,0
2957,SCRS,7,20,1,removal,CRA,20,0,0,0,0,?,?,0,0,0,0
2958,SCRS,7,20,2,removal,CRA,4,1,2,61.5,14,2,3,4,1,14,0
2959,SCRS,7,20,3,removal,CRA,7,0,0,0,0,?,?,0,0,0,0
2960,SCRS,7,20,4,removal,CRA,19,0,0,0,0,?,?,0,0,0,0
2961,SCRS,8,1,1,removal,KZA,38,0,0,0,0,?,?,0,0,0,0
2962,SCRS,8,1,2,removal,KZA,19,0,0,0,0,?,?,0,0,0,0
2963,SCRS,8,1,3,removal,KZA,39,0,0,0,0,?,?,0,0,0,0
2964,SCRS,8,1,4,removal,KZA,15,0,0,0,0,?,?,0,0,0,0
2965,SCRS,8,2,1,removal,KZA,26,0,0,0,0,?,?,0,0,0,0
2966,SCRS,8,2,2,removal,KZA,4,0,0,0,0,?,?,0,0,0,0
2967,SCRS,8,2,3,removal,KZA,32,0,0,0,0,?,?,0,0,0,0
2968,SCRS,8,2,4,removal,KZA,6,0,0,0,0,?,?,0,0,0,0
2969,SCRS,8,3,1,competition,GCD,18,0,0,0,0,?,?,0,0,0,0
2970,SCRS,8,3,2,competition,GCD,35,0,0,0,0,?,?,0,0,0,0
2971,SCRS,8,3,3,competition,GCD,21,0,0,0,0,?,?,0,0,0,0
2972,SCRS,8,3,4,competition,GCD,15,0,0,0,0,?,?,0,0,0,0
2973,SCRS,8,4,1,competition,CRA,1,0,0,0,0,?,?,0,0,0,0
2974,SCRS,8,4,2,competition,CRA,23,0,0,0,0,?,?,0,0,0,0
2975,SCRS,8,4,3,competition,CRA,24,0,0,0,0,?,?,0,0,0,0
2976,SCRS,8,4,4,competition,CRA,24,0,0,0,0,?,?,0,0,0,0
2977,SCRS,8,5,1,competition,CRA,14,0,0,0,0,?,?,0,0,0,0
2978,SCRS,8,5,2,competition,CRA,17,0,0,0,0,?,?,0,0,0,0
2979,SCRS,8,5,3,competition,CRA,4,0,0,0,0,?,?,0,0,0,0
2980,SCRS,8,5,4,competition,CRA,14,0,0,0,0,?,?,0,0,0,0
2981,SCRS,8,6,1,removal,CRA,14,0,0,0,0,?,?,0,0,0,0
2982,SCRS,8,6,2,removal,CRA,17,0,0,0,0,?,?,0,0,0,0
2983,SCRS,8,6,3,removal,CRA,4,0,0,0,0,?,?,0,0,0,0
2984,SCRS,8,6,4,removal,CRA,14,0,0,0,0,?,?,0,0,0,0
2985,SCRS,8,7,1,removal,CRA,1,1,2,66,43,3,3,4,5,24,0
2986,SCRS,8,7,2,removal,CRA,23,0,1,24,5,1,3,3,1,1,0
2987,SCRS,8,7,3,removal,CRA,24,0,0,0,0,?,?,0,0,0,0
2988,SCRS,8,7,4,removal,CRA,24,0,0,0,0,?,?,0,0,0,0
2989,SCRS,8,8,1,removal,TYS,1,0,0,0,0,?,?,0,0,0,0
2990,SCRS,8,8,2,removal,TYS,1,0,0,0,0,?,?,0,0,0,0
2991,SCRS,8,8,3,removal,TYS,34,0,0,0,0,?,?,0,0,0,0
2992,SCRS,8,8,4,removal,TYS,30,1,1,38,8,1,2,0,0,0,0
2993,SCRS,8,9,1,competition,KZA,38,0,0,0,0,?,?,0,0,0,0
2994,SCRS,8,9,2,competition,KZA,19,0,0,0,0,?,?,0,0,0,0
2995,SCRS,8,9,3,competition,KZA,39,0,0,0,0,?,?,0,0,0,0
2996,SCRS,8,9,4,competition,KZA,15,0,0,0,0,?,?,0,0,0,0
2997,SCRS,8,10,1,competition,GCD,7,0,0,0,0,?,?,0,0,0,0
2998,SCRS,8,10,2,competition,GCD,24,0,0,0,0,?,?,0,0,0,0
2999,SCRS,8,10,3,competition,GCD,40,0,0,0,0,?,?,0,0,0,0
3000,SCRS,8,10,4,competition,GCD,16,0,0,0,0,?,?,0,0,0,0
3001,SCRS,8,11,1,competition,TYS,14,0,0,0,0,?,?,0,0,0,0
3002,SCRS,8,11,2,competition,TYS,2,0,0,0,0,?,?,0,0,0,0
3003,SCRS,8,11,3,competition,TYS,36,0,0,0,0,?,?,0,0,0,0
3004,SCRS,8,11,4,competition,TYS,11,0,0,0,0,?,?,0,0,0,0
3005,SCRS,8,12,1,removal,GRE,19,0,0,0,0,?,?,0,0,0,0
3006,SCRS,8,12,2,removal,GRE,34,0,0,0,0,?,?,0,0,0,0
3007,SCRS,8,12,3,removal,GRE,27,0,0,0,0,?,?,0,0,0,0
3008,SCRS,8,12,4,removal,GRE,2,0,0,0,0,?,?,0,0,0,0
3009,SCRS,8,13,1,removal,TYS,14,0,0,0,0,?,?,0,0,0,0
3010,SCRS,8,13,2,removal,TYS,2,0,0,0,0,?,?,0,0,0,0
3011,SCRS,8,13,3,removal,TYS,36,0,0,0,0,?,?,0,0,0,0
3012,SCRS,8,13,4,removal,TYS,11,0,0,0,0,?,?,0,0,0,0
3013,SCRS,8,14,1,competition,GRE,14,0,0,0,0,?,?,0,0,0,0
3014,SCRS,8,14,2,competition,GRE,39,0,0,0,0,?,?,0,0,0,0
3015,SCRS,8,14,3,competition,GRE,5,0,0,0,0,?,?,0,0,0,0
3016,SCRS,8,14,4,competition,GRE,3,0,0,0,0,?,?,0,0,0,0
3017,SCRS,8,15,1,competition,KZA,26,0,0,0,0,?,?,0,0,0,0
3018,SCRS,8,15,2,competition,KZA,4,0,0,0,0,?,?,0,0,0,0
3019,SCRS,8,15,3,competition,KZA,32,0,0,0,0,?,?,0,0,0,0
3020,SCRS,8,15,4,competition,KZA,6,0,0,0,0,?,?,0,0,0,0
3021,SCRS,8,16,1,removal,GCD,7,0,0,0,0,?,?,0,0,0,0
3022,SCRS,8,16,2,removal,GCD,24,0,0,0,0,?,?,0,0,0,0
3023,SCRS,8,16,3,removal,GCD,40,0,0,0,0,?,?,0,0,0,0
3024,SCRS,8,16,4,removal,GCD,16,0,0,0,0,?,?,0,0,0,0
3025,SCRS,8,17,1,competition,TYS,1,0,0,0,0,?,?,0,0,0,0
3026,SCRS,8,17,2,competition,TYS,1,0,0,0,0,?,?,0,0,0,0
3027,SCRS,8,17,3,competition,TYS,34,0,0,0,0,?,?,0,0,0,0
3028,SCRS,8,17,4,competition,TYS,30,0,0,0,0,?,?,0,0,0,0
3029,SCRS,8,18,1,removal,GCD,18,0,0,0,0,?,?,0,0,0,0
3030,SCRS,8,18,2,removal,GCD,35,0,0,0,0,?,?,0,0,0,0
3031,SCRS,8,18,3,removal,GCD,21,0,0,0,0,?,?,0,0,0,0
3032,SCRS,8,18,4,removal,GCD,15,0,0,0,0,?,?,0,0,0,0
3033,SCRS,8,19,1,competition,GRE,19,0,0,0,0,?,?,0,0,0,0
3034,SCRS,8,19,2,competition,GRE,34,0,0,0,0,?,?,0,0,0,0
3035,SCRS,8,19,3,competition,GRE,27,0,0,0,0,?,?,0,0,0,0
3036,SCRS,8,19,4,competition,GRE,2,0,0,0,0,?,?,0,0,0,0
3037,SCRS,8,20,1,removal,GRE,14,0,0,0,0,?,?,0,0,0,0
3038,SCRS,8,20,2,removal,GRE,39,0,0,0,0,?,?,0,0,0,0
3039,SCRS,8,20,3,removal,GRE,5,1,2,41,11,3,3,3,1,4,0
3040,SCRS,8,20,4,removal,GRE,3,1,1,23.5,6,2,3,3,1,2,0
3041,SCRS,9,1,1,competition,TYS,15,0,0,0,0,?,?,0,0,0,0
3042,SCRS,9,1,2,competition,TYS,17,0,0,0,0,?,?,0,0,0,0
3043,SCRS,9,1,3,competition,TYS,37,0,0,0,0,?,?,0,0,0,0
3044,SCRS,9,1,4,competition,TYS,37,0,0,0,0,?,?,0,0,0,0
3045,SCRS,9,2,1,competition,GCD,38,0,0,0,0,?,?,0,0,0,0
3046,SCRS,9,2,2,competition,GCD,37,0,0,0,0,?,?,0,0,0,0
3047,SCRS,9,2,3,competition,GCD,20,0,0,0,0,?,?,0,0,0,0
3048,SCRS,9,2,4,competition,GCD,39,0,0,0,0,?,?,0,0,0,0
3049,SCRS,9,3,1,removal,CRA,39,0,0,0,0,?,?,0,0,0,0
3050,SCRS,9,3,2,removal,CRA,32,0,0,0,0,?,?,0,0,0,0
3051,SCRS,9,3,3,removal,CRA,11,0,0,0,0,?,?,0,0,0,0
3052,SCRS,9,3,4,removal,CRA,12,1,2,43.5,11,2,3,4,3,23,0
