positionID,packID,row,group.position,position,maternalID,paternalID,planting.notes,presence1,leafnumber1,notes1,presence2,leafnumber2,notes2,presence3,leafnumber3,notes3,presence4,flowering4,munched4,notes4,presence5,flowering5,munched5,notes5,presence6,notes6,notes7,presence8,flowering8,crispy.pods8,green.pods8,ground.pods8,pods.on.plant8,seed.ct,green.seed.ct,ground.seed.ct,notes8,final.notes
1155,236,125,13,13.2,168,110,,1,3,,1,5,,1,8,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1156,237,125,15,14.8,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1157,237,125,15,14.9,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1158,237,125,15,15,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1159,237,125,15,15.1,123,135,,1,2,,1,5,,1,8,,1,0,1,,1,0,1,,1,,,1,1,0,1,0,0,NA,7,NA,,
1160,237,125,15,15.2,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1161,238,125,17,16.8,116,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1162,238,125,17,16.9,116,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1163,238,125,17,17,116,37,,1,3,,1,10,,1,18,,1,1,1,,1,1,1,,1,,,1,1,0,24,0,1,NA,82,NA,,
1164,238,125,17,17.1,116,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1165,238,125,17,17.2,116,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1166,239,125,19,18.8,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1167,239,125,19,18.9,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1168,239,125,19,19,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1169,239,125,19,19.1,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1170,239,125,19,19.2,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1171,240,125,21,20.8,184,76,,1,3,,1,5,,1,5,munched,1,0,0,,1,1,0,,1,,,1,1,1,2,0,0,8,13,NA,,
1172,240,125,21,20.9,184,76,,1,4,,1,16,,1,12,,1,0,1,,1,1,0,,1,,,1,1,2,3,0,0,13,14,NA,,
1173,240,125,21,21,184,76,,1,4,,1,17,,1,10,munched,1,0,1,,1,0,1,,1,,,1,1,0,1,0,0,NA,6,NA,,
1174,240,125,21,21.1,184,76,,1,3,,1,17,,1,6,munched,1,0,1,,1,1,0,,1,,,1,1,5,6,0,0,35,34,NA,,
1175,240,125,21,21.2,184,76,,1,3,,1,13,,1,13,munched,1,0,1,,1,1,0,,1,,,1,1,0,6,0,0,NA,46,NA,,
1176,241,125,23,22.8,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1177,241,125,23,22.9,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1178,241,125,23,23,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1179,241,125,23,23.1,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1180,241,125,23,23.2,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1181,242,125,25,24.8,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1182,242,125,25,24.9,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1183,242,125,25,25,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1184,242,125,25,25.1,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1185,242,125,25,25.2,45,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1186,683,125,27,26.8,56,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1187,683,125,27,26.9,56,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1188,683,125,27,27,56,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1189,683,125,27,27.1,56,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1190,683,125,27,27.2,56,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1191,243,127,1,0.8,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1192,243,127,1,0.9,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1193,243,127,1,1,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1194,243,127,1,1.1,168,110,,1,4,,1,7,,1,7,munched,1,0,1,,1,1,1,,1,,,1,1,0,4,0,0,NA,21,NA,,
1195,243,127,1,1.2,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1196,244,127,3,2.8,91,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1197,244,127,3,2.9,91,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1198,244,127,3,3,91,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1199,244,127,3,3.1,91,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1200,244,127,3,3.2,91,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1201,245,127,5,4.8,86,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1202,245,127,5,4.9,86,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1203,245,127,5,5,86,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1204,245,127,5,5.1,86,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1205,245,127,5,5.2,86,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1206,246,127,7,6.8,144,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1207,246,127,7,6.9,144,131,,1,3,,1,12,,1,5,munched,1,0,1,,1,1,1,,1,senesced,,1,1,1,0,0,0,5,NA,NA,,
1208,246,127,7,7,144,131,,1,2,,1,6,,1,2,munched,1,0,1,,1,1,1,,1,,,1,1,0,1,0,0,NA,6,NA,,
1209,246,127,7,7.1,144,131,,1,5,,1,15,,1,4,munched,1,0,1,,1,1,1,,1,,,1,1,1,0,0,0,7,NA,NA,,
1210,246,127,7,7.2,144,131,,1,5,,1,19,,1,16,munched,1,0,1,,1,1,1,,1,,,1,1,2,1,0,0,21,1,NA,,
1211,247,127,9,8.8,161,110,,1,2,,1,5,,1,6,munched,1,0,1,,1,1,1,,1,,,1,1,2,0,0,0,7,NA,NA,,
1212,247,127,9,8.9,161,110,,1,3,,1,9,,1,12,munched,1,0,1,,1,1,1,,1,pods on ground nearby,,1,1,0,0,0,0,NA,NA,NA,only stem remaining,
1213,247,127,9,9,161,110,,1,4,,1,18,,1,14,munched,1,0,1,,1,1,1,,1,,,1,1,0,1,0,0,NA,7,NA,,
1214,247,127,9,9.1,161,110,,1,3,,1,11,,1,5,munched,1,0,1,,1,0,1,,1,,only stem remaining,1,1,0,0,0,0,NA,NA,NA,only stem remaining,
1215,247,127,9,9.2,161,110,,1,3,,1,6,,1,6,munched,1,0,1,,1,0,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining,
1216,249,127,11,10.8,203,130,,1,2,,1,5,,1,8,,1,0,1,,1,1,1,,1,,,1,1,0,1,0,0,NA,10,NA,,
1217,249,127,11,10.9,203,130,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1218,249,127,11,11,203,130,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1219,249,127,11,11.1,203,130,,1,1,,1,4,,1,5,,1,0,1,,1,0,1,,1,,,1,1,0,3,0,0,NA,12,NA,,
1220,249,127,11,11.2,203,130,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1221,250,127,13,12.8,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1222,250,127,13,12.9,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1223,250,127,13,13,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1224,250,127,13,13.1,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1225,250,127,13,13.2,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1226,252,127,15,14.8,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1227,252,127,15,14.9,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1228,252,127,15,15,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1229,252,127,15,15.1,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1230,252,127,15,15.2,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1231,253,127,17,16.8,13,139,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1232,253,127,17,16.9,13,139,,1,4,,1,6,,1,8,,1,1,0,,1,1,0,,1,,,1,1,27,10,1,6,300,100,5,,
1233,253,127,17,17,13,139,,1,2,,1,4,,1,6,,1,0,0,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1234,253,127,17,17.1,13,139,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1235,253,127,17,17.2,13,139,,1,3,,1,7,,1,7,,1,1,0,,1,1,0,,1,,,1,1,7,2,0,1,55,13,NA,,
1236,254,127,19,18.8,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1237,254,127,19,18.9,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1238,254,127,19,19,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1239,254,127,19,19.1,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1240,254,127,19,19.2,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1241,255,127,21,20.8,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1242,255,127,21,20.9,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1243,255,127,21,21,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1244,255,127,21,21.1,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1245,255,127,21,21.2,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1246,256,127,23,22.8,65,110,,1,2,,1,3,,1,12,,1,0,0,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1247,256,127,23,22.9,65,110,,1,0,,1,2,,1,5,,1,0,0,,1,0,0,,1,,,1,1,0,2,0,0,NA,9,NA,,
1248,256,127,23,23,65,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1249,256,127,23,23.1,65,110,,1,3,,1,5,,1,3,,1,0,1,,1,1,1,,1,,,1,1,4,1,0,2,28,2,NA,,
1250,256,127,23,23.2,65,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1251,257,127,25,24.8,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1252,257,127,25,24.9,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1253,257,127,25,25,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1254,257,127,25,25.1,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1255,257,127,25,25.2,187,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1256,693,127,27,26.8,56,15,"6 seeds, planted 5",0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1257,693,127,27,26.9,56,15,"6 seeds, planted 5",0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1258,693,127,27,27,56,15,"6 seeds, planted 5",0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1259,693,127,27,27.1,56,15,"6 seeds, planted 5",0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1260,693,127,27,27.2,56,15,"6 seeds, planted 5",0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1261,258,128,1,0.8,199,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1262,258,128,1,0.9,199,119,,1,2,,1,1,,1,6,,1,0,0,,1,0,1,,1,,senescing; collected only pod on plant,1,1,1,0,0,0,8,NA,NA,,
1263,258,128,1,1,199,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1264,258,128,1,1.1,199,119,,1,3,,1,11,,1,12,munched,1,0,1,,1,0,1,,1,,,1,1,2,0,0,0,11,NA,NA,,
1265,258,128,1,1.2,199,119,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1266,259,128,3,2.8,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1267,259,128,3,2.9,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1268,259,128,3,3,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1269,259,128,3,3.1,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1270,259,128,3,3.2,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1271,260,128,5,4.8,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1272,260,128,5,4.9,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1273,260,128,5,5,145,166,,1,4,,1,6,,1,9,,1,0,0,,1,1,0,,1,,,1,1,0,1,0,0,NA,6,NA,,
1274,260,128,5,5.1,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1275,260,128,5,5.2,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1276,261,128,7,6.8,125,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1277,261,128,7,6.9,125,163,,1,3,,1,7,,1,9,munched,1,1,1,,1,1,0,,1,,,1,1,3,2,0,0,14,8,NA,,
1278,261,128,7,7,125,163,,1,4,,1,10,,1,13,munched,1,0,1,,1,1,1,,1,,,1,1,0,1,0,0,NA,4,NA,,
1279,261,128,7,7.1,125,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1280,261,128,7,7.2,125,163,,1,4,,1,8,,1,2,munched,1,0,1,,1,1,1,,1,,senesced; collected only pod on plant (RIP),1,1,1,0,0,0,8,NA,NA,,
1281,262,128,9,8.8,144,131,9.2 m seed at large; 15cm at 4 o'clock,1,8,,1,11,,1,11,munched,1,0,0,,1,1,0,,1,,,1,1,2,0,0,0,12,NA,NA,,
1282,262,128,9,8.9,144,131,9.2 m seed at large; 15cm at 4 o'clock,1,4,,1,10,,1,24,munched,1,0,1,,1,1,1,,1,,,1,1,2,4,0,1,15,14,NA,,
1283,262,128,9,9,144,131,9.2 m seed at large; 15cm at 4 o'clock,1,4,,1,9,,1,11,munched,1,0,1,,1,1,1,,1,osr,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1284,262,128,9,9.1,144,131,9.2 m seed at large; 15cm at 4 o'clock,1,6,,1,21,,1,22,munched,1,0,1,,1,1,1,,1,,,1,1,1,5,0,1,9,33,NA,,
1285,262,128,9,9.2,144,131,9.2 m seed at large; 15cm at 4 o'clock,1,2,,1,5,not in line; in front on 9.1,1,30,munched,1,0,1,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1286,263,128,11,10.8,180,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1287,263,128,11,10.9,180,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1288,263,128,11,11,180,163,,1,3,,1,7,,1,8,,1,0,1,,1,0,1,,1,,,1,1,0,1,0,0,NA,5,NA,,
1289,263,128,11,11.1,180,163,,1,1,,1,3,,1,5,,1,1,0,,1,1,0,,1,,,1,1,7,0,0,0,60,NA,NA,,
1290,263,128,11,11.2,180,163,,1,2,,1,4,,1,8,,1,0,0,,1,1,0,,1,,,1,1,3,0,0,0,20,NA,NA,,
1291,264,128,13,12.8,96,122,,1,4,,1,8,,1,3,munched,1,0,1,,1,1,1,,1,,,1,1,5,1,0,3,22,8,NA,,
1292,264,128,13,12.9,96,122,,1,4,,1,7,,1,4,munched,1,0,1,,1,1,0,,1,,,1,1,0,4,0,0,NA,18,NA,,
1293,264,128,13,13,96,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1294,264,128,13,13.1,96,122,,1,4,,1,6,,1,9,,1,0,0,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1295,264,128,13,13.2,96,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1296,266,128,15,14.8,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1297,266,128,15,14.9,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1298,266,128,15,15,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1299,266,128,15,15.1,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1300,266,128,15,15.2,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1301,268,128,17,16.8,109,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1302,268,128,17,16.9,109,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1303,268,128,17,17,109,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1304,268,128,17,17.1,109,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1305,268,128,17,17.2,109,167,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1306,269,128,19,18.8,12,63,,0,NA,,0,NA,,0,NA,,1,0,0,,0,NA,NA,,NA,,,1,0,NA,NA,NA,NA,NA,NA,NA,,
1307,269,128,19,18.9,12,63,,0,NA,,1,1,,1,4,,1,0,0,,1,1,0,,1,,,1,1,0,0,0,0,NA,NA,NA,,
1308,269,128,19,19,12,63,,1,3,,1,5,,1,8,,1,0,0,,1,1,1,,1,,,1,1,0,1,0,0,NA,10,NA,May actually be 19.0,
1309,269,128,19,19.1,12,63,,1,3,,1,6,,1,7,,1,0,0,,1,1,1,,1,,,1,1,1,0,0,0,9,NA,NA,,
1310,269,128,19,19.2,12,63,,1,3,,1,6,,1,10,,1,1,0,,1,1,1,,1,,,1,1,1,0,0,0,7,NA,NA,,
1311,270,128,21,20.8,97,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1312,270,128,21,20.9,97,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1313,270,128,21,21,97,60,,1,1,,1,3,,1,6,,1,0,1,,1,0,1,,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,only stem remaining,
1314,270,128,21,21.1,97,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1315,270,128,21,21.2,97,60,,1,3,,1,6,,1,8,munched,1,0,1,,1,0,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining,
